,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help,sentiment
124,야구쟁이파파,3.8,4.0,4.0,4.0,4.0,2020.05.23,가성비 좋고 무지 편합니다~~ 잠이 잘옵니다.,0,1
125,옥4363,3.5,3.0,5.0,2.0,2.0,2020.09.02,천은 오래 사용하지 못할것같아요~~몇번 안앉았는데도 푹 꺼져요 ㅠㅠ,1,1
126,부엉부엉엉엉,3.5,4.0,1.0,4.0,4.0,2021.08.22,예쁘네요 잘쓰겠습니다 스툴이 하얀색이라 때가 잘 탈것 같아요 하지만 편하구 좋아요 설치할때 혼자하면 힘들어요,0,1
127,루비80,3.5,4.0,4.0,3.0,3.0,2021.08.22,아이들도 어른이앉아도 편하고 디자인도 직접보니 더 예쁘네요!!,0,1
128,마음새,3.5,3.0,4.0,4.0,4.0,2021.08.09,생각보다 좀 큰거 말고는 편하고 좋아요,0,1
129,화1234,3.5,4.0,3.0,3.0,3.0,2021.05.18,크기가 생각보다 커요. 내구성은 튼튼해보이고 앉으면 편안합니다. 커버는 세탁이 가능합니다.,0,1
130,복이복이❤️,3.5,1.0,5.0,5.0,5.0,2021.04.26,"스툴 천이 너무 더럽고 보풀 일어났는데, 천만 교환하고 하니 시간이 너무 걸려서 그냥 씁니다 디자인은 예쁜데 조금만 더 신경써주셨음 해요",0,1
131,오정숙42,3.5,4.0,4.0,3.0,3.0,2020.11.12,좋아요 편해요 잘 사용해 볼게요 조립도 편하네요,0,1
132,석불,3.5,4.0,4.0,4.0,4.0,2020.09.10,조립하느라고 1시간정도 걸렸어요. 만족합니다.,0,1
133,서태원6,3.5,4.0,3.0,3.0,3.0,2020.04.10,튼튼하고 편안합니다. 배송은 빠릅니다.,0,1
134,눈소미,3.3,3.0,3.0,3.0,3.0,2021.05.02,생각보다 훨씬 편하고 좋아요 가격도 착하고 강추합니다.,0,1
135,슬기401,3.0,2.0,3.0,2.0,2.0,2021.02.22,쿠셤 중고같이 얼룩덜룩하고 찌찝햐요 벨크로도 안붙어여,0,0
136,초보ㅈr,3.0,3.0,3.0,3.0,3.0,2020.04.23,왜 적 어 야 되 지 ? 가 나 다 라,0,0
137,수덕8,2.5,3.0,2.0,2.0,2.0,2021.08.01,"생각보다 편안한 감이 없었고, 시트는 조잡한 느낌이다.",0,0
138,연진17,2.5,2.0,3.0,2.0,2.0,2021.05.20,잘만드는편인데 40분걸림. 마음에듬ㅋㅋ,0,0
139,KHY0325,1.0,1.0,1.0,1.0,1.0,2020.04.22,잘 못 샀네요 조립하고 앉았는데 바로 부러지네요 몸무게 50키로도 안 나가는데~그냥 돈 버렸다 생각하고 버리려구요 버리는데도 돈 들고~,10,0
140,멍징어,5.0,5.0,5.0,5.0,5.0,2021.02.04,"이번 이사하면서 제일 잘 샀다고 생각하는 것,, ㅠㅠ 저기 앉아서 멍때리고 밥 먹고 책읽고 다이어리쓰고 다해오,, 생각보다 크긴 했지만 1인 가구에 딱 적당하다고 생각합니다,, 안락함 정말 최고에요! 여자 혼자 뚝딱뚝딱 잘 만들었습니다! 다만 하얗다보니 때탈것같아서 패브릭 얹어두려고요! 추천합니당 ㅎㅎ",8,1
141,트레이.,5.0,5.0,5.0,5.0,5.0,2019.10.29,와 조립하고나서 딱 앉는데 ㅋㅋ 진짜 너무 편해서 잠이 오더라구요 ㅋㅋㅋ 신세계. 여태 왜 이런걸 몰랏지...ㅎ예쁘고 만족스럽습니다. 누우면 일어나기 싫어요 그리고 이거 옵션에 발의자도 사면 좋을것같아요 누우면서 계속 그생각함. 발뻗으면 더 편할거같아요.,6,1
142,으드링,5.0,5.0,5.0,5.0,5.0,2020.12.21,이쁜데 밑에 커버는 고정이 안돼서 아쉽네요.. 오래 앉아있으면 허리도 살짝 아파요,5,1
143,mbb3238,5.0,,,,,2019.09.20,가격대비 너무 편하고 좋아요 시트 때탈까봐 블랭킷 걸쳐놨더니 더 분위기있고 이쁘네여 :),4,1
144,박준우(Alex),5.0,5.0,5.0,5.0,5.0,2021.01.18,"길게 안씁니다.....,개편안합니다!",3,1
145,아뚱콩이,5.0,5.0,5.0,5.0,5.0,2020.01.07,집에 놀러오는 손님마다 이거 앉겠다고 자리 싸움해요 ㅔ,3,1
146,lee317,5.0,5.0,5.0,5.0,5.0,2019.11.20,조립이 번거롭지만 아주 편해요~ 소재도 괜찮습니다,3,1
147,yunjae0313,5.0,5.0,5.0,5.0,5.0,2021.06.19,처음 검은색 철 조립할때 끼워넣는 구멍 한쪽이 안들어가서 꾸역꾸역 넣었습니다.. 불량품인줄,2,1
148,대장백,5.0,5.0,5.0,5.0,5.0,2021.03.13,예쁘고 편해요 줗아요! 아주좋아요!!,2,1
149,booooyong,5.0,5.0,5.0,5.0,5.0,2020.09.17,한번 앉으면 일어나기 싫어져요...색깔도 예쁘고 편합니당,2,1
150,모찌도로시,5.0,5.0,5.0,5.0,5.0,2019.09.28,배송은 3일정도 걸린것 같아요. 처음에 잠시 조립할때 애먹었지만 여자혼자서 그리 힘들지않게 조립했어요~ 하고나니 예쁘고 저희집이랑 잘 어울리고 좋네요! 앉아보니 편하고 저렴한가격에 잘산것 같아서 완전 맘에들어요~~~,2,1
151,썸바리,5.0,5.0,5.0,5.0,5.0,2021.06.14,책읽을라고 샀고 책 안 읽고있음 근데 이쁨,1,1
152,PEARLgo,5.0,5.0,5.0,5.0,5.0,2021.05.03,배송도 빠르고 조립도 쉬워요! 앉아보니 튼튼하네요!!,1,1
153,양이몽이,5.0,5.0,5.0,5.0,5.0,2021.04.18,"보통 의자보다 낮아요.. 안파서 쉴때는 편한데 컴퓨터, 책상의자로 쓰기에는 낮음감이 있어요",1,1
154,uyoot,5.0,5.0,5.0,5.0,5.0,2021.04.05,설치 전 폭신해요 천이 드라이버있어야해요 드라이버구입후 조립예정,1,1
155,22영이22,5.0,5.0,5.0,5.0,5.0,2021.03.25,너무 편해요 ㅎㅎ 앉으면 일어나기 싫어요 ㅎㅎ 흔들거리다가 부러질까 걱정이지만 좋습니당 :),1,1
156,윤당당이,5.0,5.0,5.0,5.0,5.0,2021.03.09,잘받았습니다! 너무 예쁘고 편해요 조립은... 좀 힘들엇지만 여자 혼자 할만합니다.,1,1
157,보마ㄴ,5.0,5.0,5.0,5.0,5.0,2021.03.01,웨않사 개꿀템입니다 너무 편해요 인테리어도 짱짱,1,1
158,망고주스먹고싶다,5.0,5.0,5.0,5.0,5.0,2021.02.28,조립하는거 은근 어려우면서도 쉬워요 ㅋㅋㅋㅋ 꽤나 튼튼해 보이고 배송도 빨라서 좋았어요 ㅎㅎㅎ,1,1
159,혭뚱이,5.0,5.0,5.0,5.0,5.0,2021.02.25,제 베란다 아지트에 두고 쓰는중인데 생각보다 더더 안락해서 너무 좋아요 ㅎㅎ 하루에 30분씩은 앉아서 무선충전 하는 곳입니당 !,1,1
160,min0121,5.0,5.0,5.0,5.0,5.0,2021.02.11,의자 처음에 앉을땐 불안했는데 막상 앉으니까 너무 편해요!!! 울 또잉이가 이거 쓰길래 어? 하고 마침 필요해서 샀는데 진짜 너무 좋네요...완전 마약의자...최고입니다,1,1
161,Blackpepper,5.0,5.0,5.0,5.0,5.0,2021.01.10,조립 재밌어요 생각보다 편합니다~ㅋㅋㅋ,1,1
162,unaaaaaaaaa,5.0,5.0,5.0,5.0,5.0,2021.01.06,편하고 이뻐요 쇼파 보다 더 자주 앉아여 :),1,1
163,건달파왕,5.0,5.0,5.0,5.0,5.0,2020.12.08,조립하는데 살짝 헷갈렸지만 남편 찬스(?)써서 조립 잘했어요. 남편이 자기가 앉으면 부러질 것 같다고 걱정했는데 아무일 없네요 ㅋ 최애 의자가 되었습니다. 얇은 담요 하나 구입해서 걸쳐 놓으니 분위기 있고 괞찮네요. ^^,1,1
164,공디준형,5.0,,,,,2019.11.24,일단 가격 최고! 인테리어효과 굿! 크기가 생각보다 많이 크네요 앉으면 엄청 편하구요 조립하는데 저는 조금 힘들었지만 조립하고난후에는 엄청 뿌듯해요 ㅎㅎ 시트가 천이라 오염에 약하긴하지만 지퍼가있어서 세탁이가능해요 저는 혹시몰라 천을 하나더 덧데서 사용하고있습니다 다리가 조금 부실해보이는데 건장한 남성이 앉아도 끄떡없습니다 무게감 조금 있습니다,1,1
165,윤2222222222222,5.0,5.0,5.0,5.0,5.0,2021.08.24,ㅋㅋ마사지기올려서 사용중... 딱이에요,0,1
166,굯ㅜ,5.0,5.0,5.0,5.0,5.0,2021.08.23,정말 편하고 좋아요ㅜㅜ집에있을때 주로 앉아있는 편이라 주문했는데 마침 침대랑 세트인것마냥 밝은크림색에 우드 느낌 너무 이쁘네요 조립은 전동드릴이있어서 15분? 만에 다 한것같아요 튼튼하고 예쁜데 엄청비싸지 않고 가성비좋아요🙂,0,1
167,다애링,5.0,5.0,5.0,5.0,5.0,2021.08.20,십자드라이버가 없어서 조립에 난관이.. 좀 시간이 걸렸네요 쿠션이랑 천은 너무 싸보이는데 느긋하게 앉아있기는 좋네요,0,1
168,lee..🎗37,5.0,5.0,5.0,5.0,5.0,2021.08.19,믿고 사는이케아 입니다:) 너므나 이쁨!!,0,1
169,쩌나영11,5.0,5.0,5.0,5.0,5.0,2021.08.15,조립 조금 어려웠지만 금방 했어요~~~ 만족하며 쓰고있습니다,0,1
170,무서으,5.0,5.0,5.0,5.0,5.0,2021.08.14,배송받고 사길 잘했다는 생각이 드는 의자였습니다 조립도 쉽고 예쁩니다 지인 몇명도 앉아 보더니 편안하고 좋다고 칭찬을 하더군요 잘 사용하겠습니다,0,1
171,내가소린이,5.0,5.0,5.0,5.0,5.0,2021.08.12,편하고 좋아요 잘사용중입니다 또이용할게여,0,1
172,나무야20,5.0,5.0,5.0,5.0,5.0,2021.08.12,한개 사용하다가 편해서 재구매했어요. 조립도 쉽고 편안해서 너무 좋네요.,0,1
173,관배우,5.0,5.0,5.0,5.0,5.0,2021.08.10,맙소사 설치하고 앉으니까 너무 편하네요 자주 이용할거 같아요,0,1
174,Gimi,5.0,5.0,5.0,5.0,5.0,2021.08.06,뒤에가 좀 에바지만 편해요 조립할 때 무조건 짱짱하게 주름 다 펴서 하세요,0,1
175,이삔삔,5.0,5.0,5.0,5.0,5.0,2021.08.05,사이드체어로 샀는데 만족쓰!! 조립은 다른 가족들은 못했는데 저는 쉬웠어요ㅎㅎ 잡아줄 사람 한 사람은 필요합니당,0,1
176,이런왕밤빵,5.0,5.0,5.0,5.0,5.0,2021.08.03,진짜 분위기 짱이고 여기서 잘수있을듯ㅋㅋㅋㅋㅋㅇ완전 마음에 들어요!!!!,0,1
177,형준5,5.0,5.0,5.0,5.0,5.0,2021.08.01,조립도 쉽고 깔끔해서 맘에 들었어요 ㅎㅎ,0,1
178,bluewinnie,5.0,5.0,5.0,5.0,5.0,2021.07.31,여름이라 더운 날씨에 조립하는게 조금 힘들었지만 별다른 공구 없이 함께 오는 부속품으로 혼자서 조립할 수 있어서 좋았습니다! 배송도 빠르고 의자가 푹신하고 살짝 흔들거려서 안락하고 편안하네요😊,0,1
179,gypsymoon0,5.0,5.0,5.0,5.0,5.0,2021.07.31,배송도 빠르고 아직 오래 안써본거지만 편하고 이뻐요!,0,1
180,Gimyojjs,5.0,5.0,5.0,5.0,5.0,2021.07.26,지금도 앉아있어요 짱 편함 ㅎㅎ 티비볼 때 제 고정석이에요,0,1
181,seulkieee,5.0,5.0,5.0,5.0,5.0,2021.07.19,완전 만족이예요!! 조립도 너무 쉽고 조립끝나거 앉자마자 너무 편해요ㅠㅠㅠ 너무너무 만족스럽습니다!!!,0,1
182,찐동안,5.0,5.0,5.0,5.0,5.0,2021.07.19,편해서 너무 좋아요 가격대비 만족합니다,0,1
183,앙증지,5.0,5.0,5.0,5.0,5.0,2021.07.17,역시 이케아 의자 최고ㅠㅠㅠ 너무 안락하고 편합니다,0,1
184,심마니92,5.0,5.0,5.0,5.0,5.0,2021.07.16,조립하기가 어려웠어요. 그래도 예쁘네요.,0,1
185,zymn2,5.0,5.0,5.0,5.0,5.0,2021.07.11,예전에 친구 집 놀러갔다가 이 의자 한번 앉아보고 나도 꼭 사야지 생각했는데 드디어 샀어요 진짜 아늑한.. 똥손이라 그런지 조립이 어렵긴 했어여,0,1
186,yungol,5.0,5.0,5.0,5.0,5.0,2021.07.08,편해요! 디자인도 넘 예쁘고…하지만 계속 앉아있다가는 허리 아작날느낌ㅋㅋㅋㅋㅋㅋ그래도 이가격에 퀄리티도 높고 튼튼하니 만족합니다,0,1
187,러블리아르웬,5.0,5.0,5.0,5.0,5.0,2021.07.05,얼마전 아들전용 의자로 하나 구입 했었는데 신랑도 사달라 해서 두번째 구매 입니다^^,0,1
188,마로로론,5.0,5.0,5.0,5.0,5.0,2021.07.02,죽이고 싶은 이케아와 10선만 참아내면 내가 정말로 쉬는구나! 하는 기분을 만끽할 수 있습니다,0,1
189,하이서나,5.0,5.0,5.0,5.0,5.0,2021.06.29,배송도빠르고 리뷰보고산건데 앞부분이 티가많이나게 흠이 ㅠ 짜증 교환귀찮아 그냥쓰다버릴려구요,0,1
190,jjine4,5.0,5.0,5.0,5.0,5.0,2021.06.29,이케아 가격 합리적 심플 조립쉽고 단순미,0,1
191,조뇽뇽,5.0,5.0,5.0,5.0,5.0,2021.06.28,조립 조금 어려웟지만 너무 편하고 좋아요,0,1
192,Minimalist23,5.0,5.0,5.0,5.0,5.0,2021.06.27,배송 빠르구요 생각보다는 덜 편해요.,0,1
193,헉쟁이,5.0,5.0,5.0,5.0,5.0,2021.06.25,앉으면 잠이 소로록 와요 ㅎㅎ프레임이약해보였는데 보이는게 그렇지 튼튼한거같아요. 팔부분이 폭신하지 않은게 조금 아숩지만 편해요!,0,1
194,new_wisdom_,5.0,5.0,5.0,5.0,5.0,2021.06.25,친구가 조립해줬는데 금방 뚝딱 하더라구요~ 사이즈가 생각보다 큰데 의자가 넘 편해요 ㅎㅎ,0,1
195,hollyhyunju,5.0,5.0,5.0,5.0,5.0,2021.06.24,남편이 엄청좋아하네요 ㅋㅋㅋ이걸왜 이제샀냐며 ㅋㅋㅋ 가성비 짱입니다 조립하기 어렵진 않았구용,0,1
196,요니롱히,5.0,5.0,5.0,5.0,5.0,2021.06.22,조립도 여자 혼자 어렵지 않고 모던한 인테리어에도 잘 어울려요,0,1
197,jjeonsoyeon1123,5.0,5.0,5.0,5.0,5.0,2021.06.21,튼튼하고 편해요ㅎㅎ 디자인도 예뻐요👍👍,0,1
198,김양희0722,5.0,5.0,5.0,5.0,5.0,2021.06.20,편안하고 좋아요 조금은 흘들거림은 있네요,0,1
199,굿데이랄라,5.0,5.0,5.0,5.0,5.0,2021.06.19,너무 포근하고 편해서 잘안나오게 되네여 좋아요,0,1
200,박동한10,5.0,5.0,5.0,5.0,5.0,2021.06.18,조립도 생각보다 쉽고 뭤보다 배송도 빨랐어요! 컬러감도 날리지않고 감성좋네요👍,0,1
201,사용중인별명42,5.0,,,,,2021.06.16,앉아있다가 졸았던적이 너무많아요 다리받침도 있어서 다리뻗고 티비보기도 좋고 너무 안락하고 편해요 돈이 안아까워요 ㅎㅎㅎ 단 패브릭에 뭐 묻으면 잘 안지워져요ㅋㅋㅋ,0,1
202,sln0607,5.0,5.0,5.0,5.0,5.0,2021.06.16,조립하기 쉽고 정말 안정감있고 편하네요 가격대비짱,0,1
203,삼이응,5.0,5.0,5.0,5.0,5.0,2021.06.12,이케아에서 앉아보고 못 사온게 너무 아쉬웠는데 역시나 빨리 살걸 그랬네욤^_^,0,1
204,한ㄴ나ㅏ,5.0,5.0,5.0,5.0,5.0,2021.06.11,상품이 좋았습니다 감사합니다 많이파세요,0,1
205,가람51,5.0,5.0,5.0,5.0,5.0,2021.06.09,설명서를 잘 읽고 조립해야헤요! 둘이서 조립하니까 금방 하네요 ㅎㅎㅎ,0,1
206,제케헤이,5.0,5.0,5.0,5.0,5.0,2021.06.08,배송 빠르고 제품도 만족스러워요 푹신푹신하고 편해요,0,1
207,reyanreuaa,5.0,5.0,5.0,5.0,5.0,2021.06.06,조립도 괜칞았고 이케아라 튼튼하려니 생각합니다. 마감도 좋고 대만족이에요,0,1
208,안나57,5.0,5.0,5.0,5.0,5.0,2021.06.03,색이 좀 누리끼리하긴한데 편하기는 진짜 편해여,0,1
209,이셔셧,5.0,5.0,5.0,5.0,5.0,2021.05.30,편한데 낮아서 일할때는 사용 못핡 것 같아요,0,1
210,니디아빠,5.0,5.0,5.0,5.0,5.0,2021.05.30,소파대신 쓰고 있는데 이케아 천 하나 걸쳐서 쓰니 깔끔하고 좋네요 튼튼합니다 편하고요,0,1
211,진경준3,5.0,5.0,5.0,5.0,5.0,2021.05.20,앉아있다가 졸아버릴정도로 편하네요 좋아요..,0,1
212,ssordrop,5.0,5.0,5.0,5.0,5.0,2021.05.18,베란다에 놨는데 좋네요! 커버고 분리해서 빨아서 쓸수있고 좋습니다,0,1
213,제동쓰,5.0,5.0,5.0,5.0,5.0,2021.05.18,고양이가 오줌싸려해서 눕혀놨네요ㅜ조립은 여자혼자도 할 수 있구요.편해요ㅎㅎ,0,1
214,Xin Cui,5.0,5.0,5.0,5.0,5.0,2021.05.17,좋아요 맘에 들어요 몇개월째 쓰고 있는데 편하고 가성비 좋습니다.,0,1
215,안보짱,5.0,5.0,5.0,5.0,5.0,2021.05.17,이뻐요 저는 쪼끔 조립이 힘들었어요 이뻐요 하나더 사려구요!,0,1
216,지언지오,5.0,5.0,5.0,5.0,5.0,2021.05.17,후기보고 많이 기대하고 있었는데 진짜 편해요...! 조립하는것도 재미있었고 사길 잘했어요🙆🏻‍♀️,0,1
217,Sumangg,5.0,5.0,5.0,5.0,5.0,2021.05.16,"생각보다 훨씬 편안하고 튼튼해요. 눕고 싶진 않지만 늘어져 있고 싶을 때 앉아 있으면 딱이에요. 가로 넓이도 넓어서 두 다리 올리고 있어도 좋습니다. 집에 놀러오는 사람 있으면 앉아보라고 강요하고, 혼자 쓰기 아까워서 동생한테도 선물했어요.",0,1
218,유낑'3',5.0,5.0,5.0,5.0,5.0,2021.05.14,리뷰가 너무 좋길래 샀는데 정말 편하네요 ㅎㅎ 첨에 조립할때 조금 걸렸는데 그래도 여자 혼자서 할만은 했어요! 설명서 헷갈리면 유튜브에 검색해서 보고 따라해도 좋을 거 같아요 만족합니다~,0,1
219,오하선,5.0,5.0,5.0,5.0,5.0,2021.05.12,조립하느라 죽는 줄 알았지만^^ 삶의 질이 1274595배 상승했습니닷..,0,1
220,곽탱87,5.0,5.0,5.0,5.0,5.0,2021.05.11,배송빠르고 생각했던거만큼 와서 좋습니다,0,1
221,키위키위,5.0,5.0,5.0,5.0,5.0,2021.05.11,생각보다 커서 당황스러운데 너무 편해요~~,0,1
222,연이정,5.0,5.0,5.0,5.0,5.0,2021.05.11,풋스툴이랑 같이쓰고 앉아서 넷플릭스보니까 천국이 따로없네요ㅠㅠ 첨에는 푹신하지않을까봐 걱정했는데 편해용 앉는자리도 넓고 180정도되는 남친도 좋다고 자기도 하나 들여놓고싶대용,0,1
223,-fuhgt,5.0,5.0,5.0,5.0,5.0,2021.05.09,진짜 완전 좋아요^^ 잘 쓰고 있어요,0,1
224,쭈잉ㅃㅠ,5.0,5.0,5.0,5.0,5.0,2021.05.09,"조립하는건 처음이라 조금 어려웠어요 ㅠㅠ 유튜브에 상품명 검색해서 열심히 찾아본다음에야 이해해서 따라했네요! 근데 나사가 하나 박히다가 아무리 돌려도 더 안돌아가서 중간까지 박고 쓰고있어여,,. ㅋㅋㅋㅋ 안무너지겠ㅈㅎ ,, 편하긴 편합니다!",0,1
225,경선0925,5.0,5.0,5.0,5.0,5.0,2021.05.09,두달째 이용중입니다. 불편함 없이 잘 이용하고 있습니다,0,1
226,조호박,5.0,5.0,5.0,5.0,5.0,2021.05.08,생각보다 크기가 커서 혼자 조립하느라 애먹었지만 편하고 좋습니다~,0,1
227,류진성1,5.0,5.0,5.0,5.0,5.0,2021.05.08,원래 다른 안락의자 샀다가 거실 크기에 비해 너무 크고 발판용 스툴까지 하면 진짜 거실 중앙까지 침범해서 환불하고 이거로 샀습니다. 얘는 흔들의자 아닌데도 프레임이 있어서 살짝 흔들흔들한 느낌? 이 있어서 좋아요. 안락함도 좋습니나. 이제 퇴근하고 음악틀어놓고 저 조명아래 안락의자에 앉아서 책 읽을 생각하니 너무 행복하네요 :),0,1
228,J&k,5.0,5.0,5.0,5.0,5.0,2021.05.08,디자인도 맘에 들고 의자가 편해요~~~,0,1
229,유은진93,5.0,5.0,5.0,5.0,5.0,2021.05.08,엄청 편해요 근데 주인님이 안비켜요!,0,1
230,쵝오임,5.0,5.0,5.0,5.0,5.0,2021.05.07,너무 편해요 요새 아주 많이 애용합니다,0,1
231,으잉,5.0,5.0,5.0,5.0,5.0,2021.05.07,미쳤어여 친구집에서 앉아봤는데 너무편해서10시간 앉아있었어여... 그래서 같은거 구입 ㅎㅎㅎㅎ지금 또 잠들판,0,1
232,27283838,5.0,5.0,5.0,5.0,5.0,2021.05.05,생각보다 튼튼한 것 같아서 좋아요 영화볼 때 짱,0,1
233,Kangzzoe,5.0,5.0,5.0,5.0,5.0,2021.05.02,조립을 조금 헤매긴 했지만 저렴하게 잘 샀다고 생각해요!,0,1
234,뭉먕ㅁ,5.0,5.0,5.0,5.0,5.0,2021.05.02,조립도 쉽고 튼튼한편. 앉아보고 너무 편해서 놀람..,0,1
235,Cheonss,5.0,5.0,5.0,5.0,5.0,2021.05.01,이케아에서 포엥사려다가 우연히 이걸 발견해서 샀는데 뭔차인지 잘 모르겠지만 이게 훨씬저렴해요. 앉았을때 편안한건 매한가지라 매우 만족합니다.,0,1
236,경은~,5.0,5.0,5.0,5.0,5.0,2021.04.30,하나더 샀는데 정말 맘에드는 의자입니다,0,1
237,경은~,5.0,5.0,5.0,5.0,5.0,2021.04.30,정말 편해요 디자인도 예쁘고 맘에듭니다,0,1
